"V1" "V2" "V3"
"5046" 8 -15 -1
"5047" 8 -14 -1
"5048" 9 -14 -1
"5049" 9 -15 -1
"5050" 9 -15 -2
"5051" 8 -15 -2
"5052" 8 -16 -2
"5053" 8 -16 -1
"5054" 8 -17 -1
"5055" 9 -17 -1
"5056" 9 -17 0
"5057" 9 -17 1
"5058" 8 -17 1
"5059" 7 -17 1
"5060" 7 -17 2
"5061" 8 -17 2
"5062" 8 -17 1
"5063" 7 -17 1
"5064" 8 -17 1
"5065" 8 -18 1
"5066" 9 -18 1
"5067" 10 -18 1
"5068" 11 -18 1
"5069" 10 -18 1
"5070" 10 -18 0
"5071" 9 -18 0
"5072" 9 -19 0
"5073" 9 -19 -1
"5074" 9 -18 -1
"5075" 9 -19 -1
"5076" 9 -19 0
"5077" 8 -19 0
"5078" 8 -19 -1
"5079" 8 -20 -1
"5080" 7 -20 -1
"5081" 7 -20 0
"5082" 6 -20 0
"5083" 6 -19 0
"5084" 5 -19 0
"5085" 5 -19 -1
"5086" 5 -19 -2
"5087" 5 -19 -1
"5088" 4 -19 -1
"5089" 4 -19 0
"5090" 4 -19 -1
"5091" 4 -18 -1
"5092" 4 -18 -2
"5093" 4 -19 -2
"5094" 4 -19 -1
"5095" 5 -19 -1
"5096" 5 -18 -1
"5097" 5 -17 -1
"5098" 5 -17 -2
"5099" 5 -18 -2
"5100" 5 -18 -3
"5101" 5 -19 -3
"5102" 5 -19 -4
"5103" 4 -19 -4
"5104" 5 -19 -4
"5105" 5 -18 -4
"5106" 5 -17 -4
"5107" 6 -17 -4
"5108" 7 -17 -4
"5109" 6 -17 -4
"5110" 6 -18 -4
"5111" 7 -18 -4
"5112" 7 -17 -4
"5113" 7 -17 -5
"5114" 8 -17 -5
"5115" 8 -16 -5
"5116" 8 -16 -4
"5117" 8 -16 -5
"5118" 8 -16 -4
"5119" 8 -16 -5
"5120" 8 -17 -5
"5121" 7 -17 -5
"5122" 7 -17 -4
"5123" 7 -18 -4
"5124" 7 -18 -5
"5125" 7 -18 -4
"5126" 7 -18 -5
"5127" 6 -18 -5
"5128" 6 -18 -6
"5129" 7 -18 -6
"5130" 7 -19 -6
"5131" 7 -19 -5
"5132" 7 -20 -5
"5133" 7 -19 -5
"5134" 7 -19 -6
"5135" 7 -20 -6
"5136" 7 -21 -6
"5137" 6 -21 -6
"5138" 6 -22 -6
"5139" 5 -22 -6
"5140" 6 -22 -6
"5141" 6 -23 -6
"5142" 7 -23 -6
"5143" 7 -22 -6
"5144" 7 -22 -7
"5145" 7 -21 -7
"5146" 6 -21 -7
"5147" 7 -21 -7
"5148" 7 -21 -8
"5149" 7 -22 -8
"5150" 8 -22 -8
"5151" 8 -22 -9
"5152" 9 -22 -9
"5153" 9 -22 -8
"5154" 9 -22 -9
"5155" 9 -22 -8
"5156" 10 -22 -8
"5157" 11 -22 -8
"5158" 10 -22 -8
"5159" 10 -22 -9
"5160" 10 -21 -9
"5161" 10 -20 -9
"5162" 10 -19 -9
"5163" 10 -19 -8
"5164" 10 -19 -9
"5165" 10 -19 -10
"5166" 11 -19 -10
"5167" 11 -19 -11
"5168" 11 -19 -10
"5169" 11 -19 -9
"5170" 12 -19 -9
"5171" 12 -18 -9
"5172" 12 -18 -8
"5173" 12 -17 -8
"5174" 12 -17 -7
"5175" 13 -17 -7
"5176" 14 -17 -7
"5177" 13 -17 -7
"5178" 12 -17 -7
"5179" 13 -17 -7
"5180" 13 -16 -7
"5181" 13 -15 -7
"5182" 14 -15 -7
"5183" 14 -16 -7
"5184" 15 -16 -7
"5185" 15 -16 -8
"5186" 15 -15 -8
"5187" 16 -15 -8
"5188" 16 -16 -8
"5189" 16 -15 -8
"5190" 16 -16 -8
"5191" 16 -16 -7
"5192" 16 -16 -6
"5193" 16 -15 -6
"5194" 16 -15 -7
"5195" 16 -14 -7
"5196" 16 -14 -6
"5197" 16 -14 -7
"5198" 17 -14 -7
"5199" 17 -14 -6
"5200" 17 -14 -5
"5201" 17 -15 -5
"5202" 17 -14 -5
"5203" 18 -14 -5
"5204" 18 -14 -4
"5205" 18 -14 -5
"5206" 18 -14 -6
"5207" 18 -14 -7
"5208" 19 -14 -7
"5209" 19 -13 -7
"5210" 18 -13 -7
"5211" 18 -13 -8
"5212" 19 -13 -8
"5213" 18 -13 -8
"5214" 18 -13 -7
"5215" 17 -13 -7
"5216" 16 -13 -7
"5217" 16 -13 -6
"5218" 16 -12 -6
"5219" 15 -12 -6
"5220" 15 -12 -5
"5221" 16 -12 -5
"5222" 17 -12 -5
"5223" 17 -13 -5
"5224" 16 -13 -5
"5225" 16 -12 -5
"5226" 16 -12 -6
"5227" 16 -12 -5
"5228" 16 -12 -4
"5229" 16 -13 -4
"5230" 17 -13 -4
"5231" 17 -14 -4
"5232" 16 -14 -4
"5233" 16 -14 -3
"5234" 16 -14 -4
"5235" 16 -15 -4
"5236" 16 -16 -4
"5237" 16 -16 -5
"5238" 16 -16 -4
"5239" 16 -16 -5
"5240" 16 -16 -4
"5241" 16 -15 -4
"5242" 15 -15 -4
"5243" 16 -15 -4
"5244" 16 -14 -4
"5245" 16 -15 -4
"5246" 16 -15 -3
"5247" 16 -15 -2
"5248" 17 -15 -2
"5249" 17 -16 -2
"5250" 17 -16 -3
"5251" 17 -15 -3
"5252" 17 -14 -3
"5253" 16 -14 -3
"5254" 15 -14 -3
"5255" 15 -14 -4
"5256" 15 -13 -4
"5257" 16 -13 -4
"5258" 17 -13 -4
"5259" 17 -14 -4
"5260" 18 -14 -4
"5261" 18 -14 -5
"5262" 17 -14 -5
"5263" 17 -13 -5
"5264" 17 -14 -5
"5265" 17 -14 -6
"5266" 17 -13 -6
"5267" 17 -14 -6
"5268" 17 -14 -7
"5269" 16 -14 -7
"5270" 17 -14 -7
"5271" 17 -14 -6
"5272" 16 -14 -6
"5273" 16 -15 -6
"5274" 15 -15 -6
"5275" 15 -16 -6
"5276" 15 -16 -7
"5277" 15 -17 -7
"5278" 15 -17 -6
"5279" 15 -16 -6
"5280" 14 -16 -6
"5281" 14 -15 -6
"5282" 13 -15 -6
"5283" 12 -15 -6
"5284" 12 -14 -6
"5285" 12 -14 -7
"5286" 11 -14 -7
"5287" 11 -14 -6
"5288" 10 -14 -6
"5289" 11 -14 -6
"5290" 11 -14 -7
"5291" 11 -13 -7
"5292" 11 -13 -6
"5293" 11 -13 -5
"5294" 11 -14 -5
"5295" 11 -15 -5
"5296" 11 -16 -5
"5297" 11 -17 -5
"5298" 10 -17 -5
"5299" 10 -17 -6
"5300" 10 -16 -6
"5301" 10 -15 -6
"5302" 10 -16 -6
"5303" 10 -15 -6
"5304" 11 -15 -6
"5305" 11 -14 -6
"5306" 11 -15 -6
"5307" 11 -16 -6
"5308" 10 -16 -6
"5309" 10 -16 -7
"5310" 10 -15 -7
"5311" 10 -14 -7
"5312" 10 -13 -7
"5313" 10 -12 -7
"5314" 10 -11 -7
"5315" 10 -11 -8
"5316" 10 -11 -7
"5317" 10 -12 -7
"5318" 10 -11 -7
"5319" 10 -11 -8
"5320" 10 -11 -9
"5321" 11 -11 -9
"5322" 10 -11 -9
"5323" 9 -11 -9
"5324" 8 -11 -9
"5325" 8 -11 -8
"5326" 8 -11 -9
"5327" 8 -10 -9
"5328" 7 -10 -9
"5329" 7 -9 -9
"5330" 7 -9 -10
"5331" 8 -9 -10
"5332" 8 -9 -9
"5333" 8 -8 -9
"5334" 8 -9 -9
"5335" 8 -9 -10
"5336" 8 -8 -10
"5337" 9 -8 -10
"5338" 9 -9 -10
"5339" 9 -9 -9
"5340" 9 -9 -8
"5341" 8 -9 -8
"5342" 8 -10 -8
"5343" 8 -9 -8
"5344" 9 -9 -8
"5345" 9 -9 -7
"5346" 8 -9 -7
"5347" 8 -10 -7
"5348" 7 -10 -7
"5349" 7 -10 -6
"5350" 7 -10 -5
"5351" 7 -10 -6
"5352" 7 -11 -6
"5353" 8 -11 -6
"5354" 7 -11 -6
"5355" 7 -11 -5
"5356" 7 -11 -4
"5357" 7 -11 -5
"5358" 8 -11 -5
"5359" 8 -11 -6
"5360" 8 -12 -6
"5361" 8 -13 -6
"5362" 8 -12 -6
"5363" 7 -12 -6
"5364" 7 -13 -6
"5365" 7 -14 -6
"5366" 7 -14 -5
"5367" 7 -14 -6
"5368" 8 -14 -6
"5369" 8 -15 -6
"5370" 7 -15 -6
"5371" 7 -15 -5
"5372" 7 -14 -5
"5373" 6 -14 -5
"5374" 5 -14 -5
"5375" 5 -14 -6
"5376" 6 -14 -6
"5377" 6 -15 -6
"5378" 6 -14 -6
"5379" 5 -14 -6
"5380" 5 -14 -7
"5381" 6 -14 -7
"5382" 6 -15 -7
"5383" 7 -15 -7
"5384" 6 -15 -7
"5385" 6 -15 -6
"5386" 6 -15 -5
"5387" 7 -15 -5
"5388" 7 -16 -5
"5389" 8 -16 -5
"5390" 8 -17 -5
"5391" 8 -17 -4
"5392" 8 -17 -3
"5393" 8 -17 -4
"5394" 8 -17 -5
"5395" 8 -17 -6
"5396" 8 -18 -6
"5397" 8 -18 -7
"5398" 7 -18 -7
"5399" 7 -17 -7
"5400" 7 -16 -7
"5401" 6 -16 -7
"5402" 6 -15 -7
"5403" 6 -15 -6
"5404" 6 -16 -6
"5405" 6 -17 -6
"5406" 6 -17 -7
"5407" 6 -18 -7
"5408" 6 -18 -6
"5409" 6 -19 -6
"5410" 6 -19 -5
"5411" 6 -20 -5
"5412" 6 -21 -5
"5413" 5 -21 -5
"5414" 5 -21 -6
"5415" 5 -21 -7
"5416" 5 -21 -8
"5417" 5 -21 -9
"5418" 5 -21 -10
"5419" 4 -21 -10
"5420" 3 -21 -10
"5421" 3 -22 -10
"5422" 4 -22 -10
"5423" 3 -22 -10
"5424" 3 -21 -10
"5425" 3 -21 -9
"5426" 3 -21 -8
"5427" 3 -22 -8
"5428" 4 -22 -8
"5429" 4 -23 -8
"5430" 4 -24 -8
"5431" 4 -23 -8
"5432" 4 -22 -8
"5433" 4 -22 -9
"5434" 4 -22 -8
"5435" 5 -22 -8
"5436" 5 -22 -9
"5437" 6 -22 -9
"5438" 6 -23 -9
"5439" 6 -24 -9
"5440" 6 -25 -9
"5441" 6 -24 -9
"5442" 6 -23 -9
"5443" 6 -22 -9
"5444" 7 -22 -9
"5445" 7 -22 -8
"5446" 7 -22 -7
"5447" 6 -22 -7
"5448" 6 -22 -8
"5449" 6 -22 -7
"5450" 6 -22 -8
"5451" 6 -22 -9
"5452" 5 -22 -9
"5453" 5 -23 -9
"5454" 4 -23 -9
"5455" 5 -23 -9
"5456" 6 -23 -9
"5457" 6 -23 -8
"5458" 6 -23 -7
"5459" 6 -24 -7
"5460" 6 -24 -6
"5461" 6 -25 -6
"5462" 6 -25 -7
"5463" 5 -25 -7
"5464" 5 -25 -6
"5465" 6 -25 -6
"5466" 6 -25 -5
"5467" 6 -26 -5
"5468" 6 -25 -5
"5469" 6 -24 -5
"5470" 6 -24 -4
"5471" 7 -24 -4
"5472" 7 -23 -4
"5473" 7 -24 -4
"5474" 7 -23 -4
"5475" 8 -23 -4
"5476" 8 -23 -5
"5477" 8 -23 -4
"5478" 8 -23 -5
"5479" 9 -23 -5
"5480" 9 -23 -6
"5481" 9 -22 -6
"5482" 9 -22 -7
"5483" 9 -22 -6
"5484" 8 -22 -6
"5485" 7 -22 -6
"5486" 6 -22 -6
"5487" 6 -22 -7
"5488" 6 -22 -8
"5489" 7 -22 -8
"5490" 7 -21 -8
"5491" 7 -20 -8
"5492" 7 -21 -8
"5493" 7 -21 -9
"5494" 7 -21 -10
"5495" 8 -21 -10
"5496" 8 -21 -11
"5497" 8 -21 -12
"5498" 8 -20 -12
"5499" 8 -21 -12
"5500" 8 -22 -12
"5501" 8 -22 -13
"5502" 7 -22 -13
"5503" 7 -21 -13
"5504" 6 -21 -13
"5505" 7 -21 -13
"5506" 7 -22 -13
"5507" 8 -22 -13
"5508" 8 -21 -13
"5509" 9 -21 -13
"5510" 9 -21 -12
"5511" 10 -21 -12
"5512" 10 -22 -12
"5513" 10 -21 -12
"5514" 9 -21 -12
"5515" 9 -22 -12
"5516" 9 -22 -11
"5517" 9 -22 -10
"5518" 9 -22 -9
"5519" 9 -21 -9
"5520" 9 -22 -9
"5521" 9 -21 -9
"5522" 10 -21 -9
"5523" 11 -21 -9
"5524" 11 -21 -10
"5525" 11 -21 -11
"5526" 11 -22 -11
"5527" 11 -22 -12
"5528" 10 -22 -12
"5529" 9 -22 -12
"5530" 8 -22 -12
"5531" 9 -22 -12
"5532" 9 -21 -12
"5533" 8 -21 -12
"5534" 8 -20 -12
"5535" 9 -20 -12
"5536" 9 -21 -12
"5537" 9 -20 -12
"5538" 9 -20 -13
"5539" 9 -19 -13
"5540" 9 -19 -12
"5541" 8 -19 -12
"5542" 7 -19 -12
"5543" 7 -19 -11
"5544" 7 -19 -12
"5545" 7 -19 -11
"5546" 7 -20 -11
"5547" 7 -20 -10
"5548" 7 -20 -11
"5549" 7 -20 -10
"5550" 7 -20 -9
"5551" 7 -20 -8
"5552" 7 -20 -9
"5553" 8 -20 -9
"5554" 8 -20 -10
"5555" 8 -21 -10
"5556" 8 -21 -11
"5557" 8 -21 -12
"5558" 8 -22 -12
"5559" 8 -22 -11
"5560" 9 -22 -11
"5561" 10 -22 -11
"5562" 10 -21 -11
"5563" 10 -21 -12
"5564" 10 -21 -13
"5565" 10 -20 -13
"5566" 9 -20 -13
"5567" 10 -20 -13
"5568" 10 -21 -13
"5569" 10 -20 -13
"5570" 10 -19 -13
"5571" 10 -18 -13
"5572" 10 -19 -13
"5573" 10 -19 -14
"5574" 9 -19 -14
"5575" 10 -19 -14
"5576" 10 -18 -14
"5577" 10 -19 -14
"5578" 10 -20 -14
"5579" 11 -20 -14
"5580" 11 -20 -15
"5581" 11 -19 -15
"5582" 10 -19 -15
"5583" 10 -19 -14
"5584" 10 -18 -14
"5585" 11 -18 -14
"5586" 11 -19 -14
"5587" 10 -19 -14
"5588" 11 -19 -14
"5589" 12 -19 -14
"5590" 12 -19 -15
"5591" 11 -19 -15
"5592" 11 -18 -15
"5593" 11 -17 -15
"5594" 10 -17 -15
"5595" 9 -17 -15
"5596" 10 -17 -15
"5597" 10 -16 -15
"5598" 9 -16 -15
"5599" 9 -16 -14
"5600" 9 -15 -14
"5601" 9 -15 -13
"5602" 9 -14 -13
"5603" 8 -14 -13
"5604" 9 -14 -13
"5605" 9 -14 -12
"5606" 9 -15 -12
"5607" 9 -15 -11
"5608" 9 -15 -12
"5609" 9 -14 -12
"5610" 9 -15 -12
"5611" 9 -15 -11
"5612" 9 -16 -11
"5613" 9 -16 -12
"5614" 8 -16 -12
"5615" 8 -15 -12
"5616" 7 -15 -12
"5617" 7 -15 -13
"5618" 7 -15 -12
"5619" 8 -15 -12
"5620" 8 -14 -12
"5621" 7 -14 -12
"5622" 7 -14 -13
"5623" 7 -14 -12
"5624" 7 -15 -12
"5625" 7 -16 -12
"5626" 8 -16 -12
"5627" 8 -15 -12
"5628" 8 -16 -12
"5629" 9 -16 -12
"5630" 9 -16 -11
"5631" 9 -16 -12
"5632" 9 -16 -13
"5633" 8 -16 -13
"5634" 7 -16 -13
"5635" 7 -16 -14
"5636" 8 -16 -14
"5637" 9 -16 -14
"5638" 9 -16 -13
"5639" 9 -17 -13
"5640" 9 -16 -13
"5641" 9 -16 -12
"5642" 8 -16 -12
"5643" 7 -16 -12
"5644" 7 -17 -12
"5645" 7 -18 -12
"5646" 7 -19 -12
"5647" 7 -19 -11
"5648" 7 -19 -10
"5649" 7 -20 -10
"5650" 7 -19 -10
"5651" 6 -19 -10
"5652" 6 -19 -9
"5653" 7 -19 -9
"5654" 7 -19 -10
"5655" 6 -19 -10
"5656" 5 -19 -10
"5657" 5 -19 -11
"5658" 5 -19 -12
"5659" 5 -20 -12
"5660" 6 -20 -12
"5661" 6 -20 -13
"5662" 6 -19 -13
"5663" 6 -19 -14
"5664" 6 -18 -14
"5665" 6 -19 -14
"5666" 6 -19 -13
"5667" 6 -19 -12
"5668" 6 -18 -12
"5669" 7 -18 -12
"5670" 7 -17 -12
"5671" 7 -17 -11
"5672" 7 -17 -10
"5673" 8 -17 -10
"5674" 7 -17 -10
"5675" 7 -16 -10
"5676" 7 -17 -10
"5677" 7 -17 -9
"5678" 7 -16 -9
"5679" 7 -16 -10
"5680" 7 -16 -9
"5681" 7 -17 -9
"5682" 7 -16 -9
"5683" 7 -15 -9
"5684" 7 -14 -9
"5685" 8 -14 -9
"5686" 7 -14 -9
"5687" 7 -14 -10
"5688" 7 -13 -10
"5689" 8 -13 -10
"5690" 8 -13 -9
"5691" 8 -14 -9
"5692" 8 -15 -9
"5693" 8 -15 -8
"5694" 9 -15 -8
"5695" 9 -15 -7
"5696" 10 -15 -7
"5697" 10 -14 -7
"5698" 11 -14 -7
"5699" 11 -13 -7
"5700" 12 -13 -7
"5701" 12 -13 -8
"5702" 12 -12 -8
"5703" 11 -12 -8
"5704" 11 -12 -7
"5705" 11 -11 -7
"5706" 11 -11 -6
"5707" 11 -12 -6
"5708" 10 -12 -6
"5709" 10 -11 -6
"5710" 10 -12 -6
"5711" 9 -12 -6
"5712" 10 -12 -6
"5713" 10 -13 -6
"5714" 9 -13 -6
"5715" 9 -12 -6
"5716" 9 -12 -7
"5717" 8 -12 -7
"5718" 8 -11 -7
"5719" 7 -11 -7
"5720" 7 -11 -6
"5721" 7 -11 -5
"5722" 6 -11 -5
"5723" 5 -11 -5
"5724" 5 -10 -5
"5725" 5 -10 -6
"5726" 5 -9 -6
"5727" 5 -10 -6
"5728" 5 -9 -6
"5729" 5 -10 -6
"5730" 5 -9 -6
"5731" 5 -9 -5
"5732" 5 -8 -5
"5733" 5 -8 -6
"5734" 6 -8 -6
"5735" 6 -7 -6
"5736" 5 -7 -6
"5737" 5 -7 -5
"5738" 6 -7 -5
"5739" 6 -7 -4
"5740" 6 -7 -5
"5741" 7 -7 -5
"5742" 7 -6 -5
"5743" 7 -6 -4
"5744" 7 -6 -3
"5745" 7 -7 -3
"5746" 7 -8 -3
"5747" 7 -8 -2
"5748" 6 -8 -2
"5749" 6 -8 -1
"5750" 6 -7 -1
"5751" 6 -8 -1
"5752" 6 -9 -1
"5753" 6 -9 0
"5754" 6 -9 -1
"5755" 6 -10 -1
"5756" 6 -10 -2
"5757" 6 -10 -1
"5758" 7 -10 -1
"5759" 8 -10 -1
"5760" 8 -10 -2
"5761" 7 -10 -2
"5762" 7 -11 -2
"5763" 7 -12 -2
"5764" 6 -12 -2
"5765" 6 -11 -2
"5766" 6 -11 -1
"5767" 6 -10 -1
"5768" 6 -11 -1
"5769" 6 -11 -2
"5770" 6 -11 -3
"5771" 7 -11 -3
"5772" 6 -11 -3
"5773" 6 -11 -2
"5774" 7 -11 -2
"5775" 6 -11 -2
"5776" 6 -11 -3
"5777" 6 -11 -2
"5778" 6 -12 -2
"5779" 6 -12 -1
"5780" 6 -12 -2
"5781" 6 -13 -2
"5782" 5 -13 -2
"5783" 5 -14 -2
"5784" 6 -14 -2
"5785" 7 -14 -2
"5786" 7 -15 -2
"5787" 7 -15 -1
"5788" 7 -15 -2
"5789" 6 -15 -2
"5790" 6 -14 -2
"5791" 6 -13 -2
"5792" 6 -14 -2
"5793" 6 -15 -2
"5794" 7 -15 -2
"5795" 6 -15 -2
"5796" 7 -15 -2
"5797" 7 -15 -3
"5798" 8 -15 -3
"5799" 7 -15 -3
"5800" 8 -15 -3
"5801" 8 -16 -3
"5802" 8 -15 -3
"5803" 8 -15 -4
"5804" 8 -16 -4
"5805" 8 -17 -4
"5806" 8 -17 -3
"5807" 7 -17 -3
"5808" 6 -17 -3
"5809" 6 -17 -4
"5810" 6 -18 -4
"5811" 6 -18 -3
"5812" 7 -18 -3
"5813" 6 -18 -3
"5814" 5 -18 -3
"5815" 6 -18 -3
"5816" 6 -17 -3
"5817" 5 -17 -3
"5818" 5 -18 -3
"5819" 6 -18 -3
"5820" 6 -18 -2
"5821" 5 -18 -2
"5822" 5 -17 -2
"5823" 6 -17 -2
"5824" 7 -17 -2
"5825" 7 -16 -2
"5826" 7 -16 -1
"5827" 7 -16 -2
"5828" 7 -15 -2
"5829" 6 -15 -2
"5830" 6 -15 -1
"5831" 6 -15 -2
"5832" 7 -15 -2
"5833" 7 -15 -3
"5834" 8 -15 -3
"5835" 8 -14 -3
"5836" 8 -14 -2
"5837" 8 -14 -1
"5838" 8 -14 0
"5839" 9 -14 0
"5840" 9 -13 0
"5841" 9 -14 0
"5842" 9 -14 -1
"5843" 9 -15 -1
"5844" 9 -14 -1
"5845" 9 -13 -1
"5846" 9 -13 -2
"5847" 9 -14 -2
"5848" 9 -14 -1
"5849" 9 -15 -1
"5850" 9 -16 -1
"5851" 9 -16 0
"5852" 8 -16 0
"5853" 8 -15 0
"5854" 8 -16 0
"5855" 8 -15 0
"5856" 8 -14 0
"5857" 8 -14 -1
"5858" 8 -15 -1
"5859" 7 -15 -1
"5860" 8 -15 -1
"5861" 9 -15 -1
"5862" 9 -16 -1
"5863" 9 -15 -1
"5864" 9 -14 -1
"5865" 8 -14 -1
"5866" 9 -14 -1
"5867" 8 -14 -1
"5868" 8 -14 0
"5869" 8 -13 0
"5870" 8 -14 0
"5871" 8 -13 0
"5872" 8 -13 -1
"5873" 7 -13 -1
"5874" 8 -13 -1
"5875" 7 -13 -1
"5876" 6 -13 -1
"5877" 6 -13 -2
"5878" 7 -13 -2
"5879" 7 -12 -2
"5880" 6 -12 -2
"5881" 6 -12 -3
"5882" 6 -11 -3
"5883" 5 -11 -3
"5884" 5 -10 -3
"5885" 4 -10 -3
"5886" 4 -10 -4
"5887" 3 -10 -4
"5888" 3 -11 -4
"5889" 3 -11 -3
"5890" 3 -11 -4
"5891" 3 -10 -4
"5892" 4 -10 -4
"5893" 4 -9 -4
"5894" 3 -9 -4
"5895" 3 -9 -5
"5896" 3 -9 -6
"5897" 3 -9 -5
"5898" 3 -8 -5
"5899" 3 -9 -5
"5900" 3 -9 -4
"5901" 3 -8 -4
"5902" 3 -8 -3
"5903" 2 -8 -3
"5904" 3 -8 -3
"5905" 4 -8 -3
"5906" 4 -8 -4
"5907" 4 -9 -4
"5908" 4 -10 -4
"5909" 3 -10 -4
"5910" 2 -10 -4
"5911" 1 -10 -4
"5912" 1 -10 -3
"5913" 1 -10 -2
"5914" 1 -9 -2
"5915" 1 -9 -3
"5916" 1 -8 -3
"5917" 1 -7 -3
"5918" 1 -8 -3
"5919" 2 -8 -3
"5920" 2 -8 -2
"5921" 3 -8 -2
"5922" 4 -8 -2
"5923" 4 -9 -2
"5924" 4 -9 -3
"5925" 4 -9 -4
"5926" 4 -9 -5
"5927" 3 -9 -5
"5928" 4 -9 -5
"5929" 4 -10 -5
"5930" 5 -10 -5
"5931" 5 -10 -6
"5932" 6 -10 -6
"5933" 7 -10 -6
"5934" 7 -10 -7
"5935" 7 -9 -7
"5936" 6 -9 -7
"5937" 6 -9 -6
"5938" 6 -8 -6
"5939" 7 -8 -6
"5940" 7 -8 -7
"5941" 7 -9 -7
"5942" 7 -9 -8
"5943" 7 -10 -8
"5944" 7 -11 -8
"5945" 7 -12 -8
"5946" 7 -13 -8
"5947" 6 -13 -8
"5948" 5 -13 -8
"5949" 5 -12 -8
"5950" 4 -12 -8
"5951" 4 -13 -8
"5952" 5 -13 -8
"5953" 4 -13 -8
"5954" 4 -13 -7
"5955" 4 -14 -7
"5956" 3 -14 -7
"5957" 2 -14 -7
"5958" 2 -13 -7
"5959" 2 -14 -7
"5960" 2 -14 -8
"5961" 3 -14 -8
"5962" 3 -14 -7
"5963" 3 -14 -8
"5964" 3 -13 -8
"5965" 3 -13 -9
"5966" 3 -14 -9
"5967" 3 -14 -8
"5968" 3 -13 -8
"5969" 3 -13 -7
"5970" 2 -13 -7
"5971" 3 -13 -7
"5972" 3 -13 -6
"5973" 4 -13 -6
"5974" 3 -13 -6
"5975" 3 -14 -6
"5976" 3 -14 -7
"5977" 2 -14 -7
"5978" 2 -15 -7
"5979" 2 -15 -6
"5980" 3 -15 -6
"5981" 2 -15 -6
"5982" 1 -15 -6
"5983" 1 -14 -6
"5984" 1 -14 -5
"5985" 1 -13 -5
"5986" 1 -13 -6
"5987" 1 -12 -6
"5988" 1 -11 -6
"5989" 2 -11 -6
"5990" 2 -11 -5
"5991" 2 -12 -5
"5992" 1 -12 -5
"5993" 0 -12 -5
"5994" 0 -12 -4
"5995" -1 -12 -4
"5996" -1 -12 -5
"5997" -1 -11 -5
"5998" 0 -11 -5
"5999" 0 -11 -6
"6000" 0 -11 -7
"6001" -1 -11 -7
"6002" -1 -10 -7
"6003" -1 -11 -7
"6004" -1 -10 -7
"6005" 0 -10 -7
"6006" 0 -9 -7
"6007" -1 -9 -7
"6008" -1 -9 -6
"6009" 0 -9 -6
"6010" 0 -8 -6
"6011" 1 -8 -6
"6012" 1 -8 -5
"6013" 1 -8 -4
"6014" 1 -9 -4
"6015" 0 -9 -4
"6016" 0 -10 -4
"6017" 1 -10 -4
"6018" 1 -10 -5
"6019" 1 -10 -4
"6020" 1 -10 -5
"6021" 1 -11 -5
"6022" 0 -11 -5
"6023" 0 -11 -6
"6024" 0 -10 -6
"6025" 1 -10 -6
"6026" 2 -10 -6
"6027" 1 -10 -6
"6028" 1 -9 -6
"6029" 1 -9 -5
"6030" 1 -8 -5
"6031" 1 -9 -5
"6032" 2 -9 -5
"6033" 2 -9 -4
"6034" 2 -9 -3
"6035" 3 -9 -3
"6036" 4 -9 -3
"6037" 3 -9 -3
"6038" 2 -9 -3
"6039" 1 -9 -3
"6040" 1 -10 -3
"6041" 1 -10 -4
"6042" 2 -10 -4
"6043" 2 -11 -4
"6044" 2 -11 -5
"6045" 2 -11 -4
"6046" 3 -11 -4
"6047" 2 -11 -4
"6048" 2 -12 -4
"6049" 1 -12 -4
"6050" 2 -12 -4
"6051" 2 -12 -3
"6052" 1 -12 -3
"6053" 2 -12 -3
"6054" 2 -11 -3
"6055" 2 -12 -3
"6056" 2 -12 -2
"6057" 2 -12 -1
"6058" 2 -13 -1
"6059" 3 -13 -1
"6060" 4 -13 -1
"6061" 4 -14 -1
"6062" 5 -14 -1
"6063" 5 -14 0
"6064" 6 -14 0
"6065" 5 -14 0
"6066" 6 -14 0
"6067" 7 -14 0
"6068" 7 -15 0
"6069" 6 -15 0
"6070" 7 -15 0
"6071" 7 -16 0
"6072" 7 -16 -1
"6073" 7 -15 -1
"6074" 7 -16 -1
"6075" 6 -16 -1
"6076" 6 -15 -1
"6077" 6 -15 0
"6078" 6 -15 -1
"6079" 7 -15 -1
"6080" 7 -15 0
"6081" 8 -15 0
"6082" 9 -15 0
"6083" 8 -15 0
"6084" 7 -15 0
"6085" 7 -14 0
"6086" 7 -15 0
"6087" 6 -15 0
"6088" 5 -15 0
"6089" 4 -15 0
"6090" 3 -15 0
"6091" 3 -15 1
"6092" 4 -15 1
"6093" 4 -15 0
"6094" 3 -15 0
"6095" 4 -15 0
"6096" 5 -15 0
"6097" 4 -15 0
"6098" 3 -15 0
"6099" 3 -14 0
"6100" 3 -14 1
"6101" 2 -14 1
"6102" 3 -14 1
"6103" 2 -14 1
"6104" 3 -14 1
"6105" 2 -14 1
"6106" 2 -14 2
"6107" 2 -15 2
"6108" 1 -15 2
"6109" 0 -15 2
"6110" 0 -16 2
"6111" 0 -16 3
"6112" 0 -16 2
"6113" 0 -16 1
"6114" 0 -16 0
"6115" 0 -17 0
"6116" 0 -17 1
"6117" 0 -17 0
"6118" 1 -17 0
"6119" 1 -17 -1
"6120" 1 -18 -1
"6121" 1 -18 0
"6122" 2 -18 0
"6123" 2 -19 0
"6124" 2 -19 -1
"6125" 2 -19 0
"6126" 2 -19 1
"6127" 2 -19 0
"6128" 1 -19 0
